id,Age,Birth_Country,Date_of_Birth,Function,Gender,Height_m,Place_of_birth,Residence_Country,name,events,Place_of_residence
0,27,,24 Dec 1996,Athlete,Female,1.71,,,MCGRORY Kelly,"           Discipline                             Event  Rank  Medal
0  AthleticsAthletics  Women's 4 x 400m RelayIRLIreland   NaN    NaN
1  AthleticsAthletics    4 x 400m Relay MixedIRLIreland   NaN    NaN",
0,30,Italy,29 Jan 1994,Athlete,Female,1.72,VERONA,Italy,MOLINAROLO Elisa,"           Discipline                       Event Rank  Medal
0  AthleticsAthletics  Women's Pole VaultITAItaly   =6    NaN",PADOVA
0,25,Spain,29 Jun 1999,Athlete,Male,1.82,VILLAR DE GALLIMAZO,United States,GARCIA Mario,"           Discipline                Event  Rank  Medal
0  AthleticsAthletics  Men's 1500mESPSpain   NaN    NaN","BOULDER, CO"
0,23,France,1 Feb 2001,Athlete,Male,1.83,EVRY,United States,MATEO Pablo,"           Discipline                          Event  Rank  Medal
0  AthleticsAthletics            Men's 200mFRAFrance   NaN    NaN
1  AthleticsAthletics  Men's 4 x 100m RelayFRAFrance   6.0    NaN","EL PASO, TEXAS"
0,30,Philippines,4 Oct 1994,Athlete,Female,1.67,MANILA,United States,BIRD Elizabeth,"           Discipline                                       Event  Rank  Medal
0  AthleticsAthletics  Women's 3000m SteeplechaseGBRGreat Britain     7    NaN","BOULDER, CO"
0,25,Brazil,18 Jun 1999,Athlete,Male,1.75,PARINTINS,Brazil,RODRIGUES Pedro Henrique,"           Discipline                         Event  Rank  Medal
0  AthleticsAthletics  Men's Javelin ThrowBRABrazil   NaN    NaN",MANAUS
0,24,,10 Feb 2000,Alternate Athlete,Male,,,,IUS Christopher,"           Discipline                             Event  Rank  Medal
0  AthleticsAthletics  Men's 4 x 100m RelayAUSAustralia   NaN    NaN",
0,25,Paraguay,13 Nov 1998,Athlete,Female,1.66,LOMA PLATA,Paraguay,HIEBERT Xenia,"           Discipline                    Event  Rank  Medal
0  AthleticsAthletics  Women's 100mPARParaguay   NaN    NaN",
0,26,France,20 Sep 1998,Athlete,Female,1.63,MELUN,France,MADELEINE Sarah,"           Discipline                   Event  Rank  Medal
0  AthleticsAthletics  Women's 5000mFRAFrance   NaN    NaN",LYON
0,28,Canada,29 Aug 1996,Athlete,Male,1.80,"MONTREAL, QC",Canada,ASEMOTA Duan,"           Discipline                          Event  Rank  Medal
0  AthleticsAthletics            Men's 100mCANCanada   NaN    NaN
1  AthleticsAthletics  Men's 4 x 100m RelayCANCanada   NaN    NaN","AJAX, ON"
0,20,,7 Nov 2003,Athlete,Male,1.82,,,BOGACZYNSKI Igor,"           Discipline                          Event  Rank  Medal
0  AthleticsAthletics  4 x 400m Relay MixedPOLPoland   NaN    NaN",
0,25,Haiti,2 Apr 1999,Athlete,Male,1.92,MIREBALAIS,France,GLETTY Makenson,"           Discipline                     Event  Rank  Medal
0  AthleticsAthletics  Men's DecathlonFRAFrance    12    NaN",NICE
0,28,United States,20 Jul 1996,Athlete,Female,1.62,"HOUSTON, TX",United States,JOHNSON Alaysha,"           Discipline                                 Event  Rank  Medal
0  AthleticsAthletics  Women's 100m HurdlesUSAUnited States     7    NaN","SPRING, TX"
0,33,Poland,7 Sep 1991,Athlete,Female,1.52,TARNOGROD,Poland,MACH Angelika,"           Discipline                      Event  Rank  Medal
0  AthleticsAthletics  Women's MarathonPOLPoland    64    NaN",WARSAW
0,21,Sweden,16 Nov 2002,Athlete,Male,1.90,VAXHOLM,United States,EDLUND Oskar,"           Discipline                        Event  Rank  Medal
0  AthleticsAthletics  Men's 400m HurdlesSWESweden   NaN    NaN","LUBBOCK, TX"
0,27,Germany,13 Aug 1997,Athlete,Male,1.98,ROSTOCK,Germany,PRUEFER Clemens,"           Discipline                         Event  Rank  Medal
0  AthleticsAthletics  Men's Discus ThrowGERGermany     6    NaN",POTSDAM
0,31,Nigeria,16 Jan 1993,Athlete,Female,1.60,LAGOS,Nigeria,ADEKOYA Kemi,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  Women's 400m HurdlesBRNBahrain   NaN    NaN",
0,29,Jamaica,18 Aug 1995,Athlete,Male,1.91,BUFF BAY,Canada,BLAKE Jerome,"           Discipline                          Event  Rank       Medal
0  AthleticsAthletics  Men's 4 x 100m RelayCANCanada     1  Gold Medal","VANCOUVER, BC"
0,21,,6 Jun 2003,Athlete,Female,1.64,,,SEGURA Berta,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  Women's 4 x 400m RelayESPSpain   NaN    NaN",
0,29,Italy,7 Jan 1995,Athlete,Male,1.80,ESINE,,RIGALI Roberto,"           Discipline                         Event  Rank  Medal
0  AthleticsAthletics  Men's 4 x 100m RelayITAItaly   NaN    NaN",
0,33,Ethiopia,11 Aug 1991,Athlete,Male,1.80,,Ethiopia,TOLA Tamirat,"           Record            Type     Mark        Date  Place
0  Men's Marathon  Olympic Record  2:06:26  9 Aug 2024  Paris",
0,23,Spain,27 Aug 2001,Athlete,Male,,MADRID,,CABANG John,"           Discipline                             Event  Rank  Medal
0  AthleticsAthletics  Men's 110m HurdlesPHIPhilippines   NaN    NaN",
0,23,Ethiopia,26 Nov 2000,Athlete,Male,1.87,BEKOJI,Ethiopia,GIRMA Lamecha,"                     Record          Type     Mark        Date  Place
0  Men's 3000m Steeplechase  World Record  7:52.11  8 Jun 2023  Paris",SULULTA
0,33,Kenya,17 Mar 1991,Athlete,Male,1.73,TOLILET,Kenya,KIPRUTO Benson,"           Discipline                   Event  Rank         Medal
0  AthleticsAthletics  Men's MarathonKENKenya     3  Bronze Medal",KAPSABET
0,21,Nigeria,20 Jun 2003,Athlete,Male,1.95,,United States,NATHANIEL Ezekiel,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics    Men's 400m HurdlesNGRNigeria   NaN    NaN
1  AthleticsAthletics  Men's 4 x 400m RelayNGRNigeria   NaN    NaN","WACO, TX"
0,24,Brazil,3 Jun 2000,Athlete,Male,1.98,SAO JOAQUIM DA BARRA,Brazil,DOS SANTOS Alison,"           Discipline                          Event  Rank         Medal
0  AthleticsAthletics    Men's 400m HurdlesBRABrazil   3.0  Bronze Medal
1  AthleticsAthletics  Men's 4 x 400m RelayBRABrazil   NaN           NaN","CLAREMONT, FL"
0,24,United States,25 Mar 2000,Athlete,Female,1.57,"DALLAS, TX",United States,RICHARDSON Sha'carri,"           Discipline  ...         Medal
0  AthleticsAthletics  ...  Silver Medal
1  AthleticsAthletics  ...    Gold Medal

[2 rows x 4 columns]","CLERMONT, FL"
0,30,United States,20 Jul 1994,Athlete,Female,1.78,"SPRINGFIELD, IL",Great Britain,JACKSON Chase,"           Discipline                             Event  Rank  Medal
0  AthleticsAthletics  Women's Shot PutUSAUnited States   NaN    NaN",YORK
0,21,,14 Apr 2003,Athlete,Male,1.86,,,EKPO Nsikak,"           Discipline                               Event  Rank  Medal
0  AthleticsAthletics  Men's 4 x 100m RelayNEDNetherlands   NaN    NaN",
0,29,Japan,17 Mar 1995,Athlete,Female,1.73,HIRAKATA,Japan,MORIMOTO Mariko,"           Discipline                        Event  Rank  Medal
0  AthleticsAthletics  Women's Triple JumpJPNJapan   NaN    NaN",HIRAKATA
0,35,Great Britain,2 Sep 1989,Athlete,Male,1.83,STOCKTON-ON-TEES,Great Britain,KILTY Richard,"           Discipline                                 Event  Rank         Medal
0  AthleticsAthletics  Men's 4 x 100m RelayGBRGreat Britain   NaN  Bronze Medal",STOCKTON-ON-TEES
0,22,StVincent&Grenadines,5 Sep 2002,Athlete,Male,1.80,,United States,ROBAN Handal,"           Discipline                              Event  Rank  Medal
0  AthleticsAthletics  Men's 800mVINStVincent&Grenadines   NaN    NaN","UNIVERSITY PARK, PA"
0,28,Slovenia,7 Sep 1996,Athlete,Female,1.74,LJUBLJANA,Slovenia,HORVAT Anita,"           Discipline                    Event  Rank  Medal
0  AthleticsAthletics  Women's 800mSLOSlovenia   NaN    NaN",TRBNJE
0,28,Bahamas,26 Nov 1995,Athlete,Female,1.60,NASSAU,United States,CHARLTON Devynne,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  Women's 100m HurdlesBAHBahamas     6    NaN","LEXINGTON, KY"
0,28,Spain,2 Dec 1995,Athlete,Female,1.62,RIBEIRA,Spain,PELETEIRO-COMPAORE Ana,"           Discipline                        Event  Rank  Medal
0  AthleticsAthletics  Women's Triple JumpESPSpain     6    NaN",GUADALAJARA
0,24,Italy,20 Jan 2000,Athlete,Male,1.80,ASOLA,Italy,ORSONI Riccardo,"           Discipline                         Event  Rank  Medal
0  AthleticsAthletics  Men's 20km Race WalkITAItaly    41    NaN",
0,24,Andorra,10 Nov 1999,Athlete,Male,1.71,ANDORRA LA VELLA,Spain,CARABANA Nahuel,"           Discipline                               Event  Rank  Medal
0  AthleticsAthletics  Men's 3000m SteeplechaseANDAndorra   NaN    NaN",MADRID
0,30,Great Britain,27 Nov 1993,Athlete,Female,1.58,,Great Britain,EVANS Clara,"           Discipline                             Event  Rank  Medal
0  AthleticsAthletics  Women's MarathonGBRGreat Britain    46    NaN",PONTYPRIDD
0,25,,8 May 1999,Alternate Athlete,Male,1.83,,,KLEI Niklas Noah,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  Men's 4 x 400m RelayGERGermany   NaN    NaN",
0,19,,21 Jul 2005,Athlete,Male,1.80,,,REED William,"           Discipline                          Event  Rank  Medal
0  AthleticsAthletics  Men's 100mMHLMarshall Islands   NaN    NaN",
0,34,Sweden,2 May 1990,Athlete,Male,1.84,ESKILSTUNA,Sweden,KARLSTROM Perseus,"           Discipline                          Event  Rank  Medal
0  AthleticsAthletics  Men's 20km Race WalkSWESweden    21    NaN",ESKILSTUNA
0,27,Finland,24 Apr 1997,Athlete,Female,1.77,KAUHAJOKI,Finland,KOSKINEN Suvi,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  Women's Hammer ThrowFINFinland   NaN    NaN",KAUHAJOKI
0,32,Italy,23 Nov 1991,Athlete,Male,1.86,BAGNO A RIPOLI,Italy,STECCHI Claudio Michel,"           Discipline                     Event  Rank  Medal
0  AthleticsAthletics  Men's Pole VaultITAItaly   NaN    NaN",FLORENCE
0,20,Jamaica,1 Jul 2004,Athlete,Male,1.88,KINGSTON,Jamaica,CLARKE Roshawn,"               Record              Type   Mark         Date     Place
0  Men's 400m Hurdles  World U20 Record  47.34  20 Aug 2023  Budapest",KINGSTON
0,43,Mongolia,7 Oct 1981,Athlete,Male,1.69,GOBI-ALTAI PROVINCE,Mongolia,BAT-OCHIR Ser-Od,"           Discipline                      Event  Rank  Medal
0  AthleticsAthletics  Men's MarathonMGLMongolia    71    NaN",ULAANBAATAR
0,30,Dominica,5 Apr 1994,Athlete,Female,1.47,ROSEAU,United States,LAFOND Thea,"           Discipline                           Event  Rank       Medal
0  AthleticsAthletics  Women's Triple JumpDMADominica     1  Gold Medal","SILVER SPRING, MD"
0,34,Hungary,30 Nov 1989,Athlete,Female,1.78,S?TORALJA?JHELY,Hungary,NEMES Rita,"           Discipline                         Event  Rank  Medal
0  AthleticsAthletics  Women's HeptathlonHUNHungary    18    NaN",BUDAPEST
0,27,United States,5 Sep 1997,Athlete,Male,1.85,"MIDLAND, TX",United States,HOPPEL Bryce,"           Discipline                       Event  Rank  Medal
0  AthleticsAthletics  Men's 800mUSAUnited States     4    NaN","MIDLAND, TX"
0,30,Spain,12 Jul 1994,Athlete,Female,1.61,TERRASSA,Spain,MONTESINOS Cristina,"           Discipline                                   Event  Rank  Medal
0  AthleticsAthletics          Women's 20km Race WalkESPSpain    10    NaN
1  AthleticsAthletics  Marathon Race Walk Relay MixedESPSpain     9    NaN",TERRASSA
0,22,Australia,23 Dec 2001,Athlete,Female,1.85,EAST ST. KILDA,United States,O'SULLIVAN Sophie,"           Discipline                    Event  Rank  Medal
0  AthleticsAthletics  Women's 1500mIRLIreland   NaN    NaN","SEATTLE, WA"
0,31,Algeria,7 Jun 1993,Athlete,Male,1.75,JIJEL,Algeria,TABTI Bilal,"           Discipline                               Event  Rank  Medal
0  AthleticsAthletics  Men's 3000m SteeplechaseALGAlgeria   NaN    NaN",
0,25,Brazil,27 Mar 1999,Athlete,Male,1.87,PESQUEIRA,Brazil,FERREIRA SANTANA Jose Fernando,"           Discipline                     Event  Rank  Medal
0  AthleticsAthletics  Men's DecathlonBRABrazil    14    NaN",SAO PAULO
0,23,Cuba,23 Feb 2001,Athlete,Male,1.90,HAVANA,Spain,DIAZ FORTUN Jordan Alejandro,"           Discipline                      Event  Rank       Medal
0  AthleticsAthletics  Men's Triple JumpESPSpain     1  Gold Medal",GUADALAJARA
0,18,,3 Jan 2006,Athlete,Female,1.65,,,FREDERICK Sole,"           Discipline  ... Medal
0  AthleticsAthletics  ...   NaN

[1 rows x 4 columns]",
0,22,United States,27 Sep 2002,Athlete,Female,1.75,"TAMPA, FL",United States,VALBY Parker,"           Discipline                            Event  Rank  Medal
0  AthleticsAthletics  Women's 10,000mUSAUnited States    11    NaN","GAINESVILLE, FL"
0,29,Poland,2 Nov 1994,Athlete,Female,1.69,NOWYM TOMYSIU,United States,KONIECZEK Alicja,"           Discipline                                Event  Rank  Medal
0  AthleticsAthletics  Women's 3000m SteeplechasePOLPoland    13    NaN","ALBUQUERQUE, NM"
0,24,,2 Jul 2000,Alternate Athlete,Male,1.83,,,NISHI Yudai,"           Discipline                         Event  Rank  Medal
0  AthleticsAthletics  Men's 4 x 400m RelayJPNJapan   NaN    NaN",
0,26,Kenya,29 Sep 1998,Athlete,Male,1.70,ELDORET,Kenya,KIPKORIR Nicholas,"           Discipline                  Event  Rank  Medal
0  AthleticsAthletics  Men's 10,000mKENKenya    14    NaN",KAPTAGAT
0,26,Jamaica,14 Apr 1998,Athlete,Male,1.80,CLARENDON,United States,MCLEOD Carey,"           Discipline                      Event  Rank  Medal
0  AthleticsAthletics  Men's Long JumpJAMJamaica    12    NaN","FAYETTEVILLE, AR"
0,22,Germany,11 Jun 2002,Athlete,Male,1.85,MAGDEBURG,,STEINFORTH Till,"           Discipline                      Event  Rank  Medal
0  AthleticsAthletics  Men's DecathlonGERGermany    15    NaN",
0,31,Kenya,23 May 1993,Athlete,Female,1.53,"SEPTONOK, NANDI COUNTY",Kenya,CHUMBA Eunice Chebichii,"           Discipline                       Event  Rank  Medal
0  AthleticsAthletics  Women's MarathonBRNBahrain    10    NaN",
0,21,Norway,30 Jun 2003,Athlete,Female,1.70,AREMARK,Norway,JAEGER Henriette,"           Discipline                            Event  Rank  Medal
0  AthleticsAthletics            Women's 400mNORNorway   8.0    NaN
1  AthleticsAthletics  Women's 4 x 400m RelayNORNorway   NaN    NaN",AREMARK
0,27,Netherlands,6 Nov 1996,Athlete,Female,1.79,DONGEN,Netherlands,PEETERS Cathelijn,"           Discipline                                 Event  Rank         Medal
0  AthleticsAthletics    Women's 400m HurdlesNEDNetherlands   NaN           NaN
1  AthleticsAthletics  Women's 4 x 400m RelayNEDNetherlands   2.0  Silver Medal
2  AthleticsAthletics    4 x 400m Relay MixedNEDNetherlands   NaN    Gold Medal",DEN BOSCH
0,26,Morocco,9 Aug 1998,Athlete,Female,1.62,TIFLET,Morocco,TAHIRI Rahma,"           Discipline                       Event  Rank  Medal
0  AthleticsAthletics  Women's MarathonMARMorocco   NaN    NaN",
0,27,,20 Dec 1996,Alternate Athlete,Female,1.72,,,PRACHI,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  Women's 4 x 400m RelayINDIndia   NaN    NaN",
0,33,Poland,19 Jan 1991,Athlete,Male,1.91,WROCLAW,Poland,SOBERA Robert,"           Discipline                      Event  Rank  Medal
0  AthleticsAthletics  Men's Pole VaultPOLPoland   NaN    NaN",WROCLAW
0,31,Mongolia,10 Oct 1993,Athlete,Female,1.60,DORNOD PROVINCE,Mongolia,BAYARTSOGT Munkhzaya,"           Discipline                        Event  Rank  Medal
0  AthleticsAthletics  Women's MarathonMGLMongolia    48    NaN",ULAANBAATAR
0,24,,9 Sep 2000,Alternate Athlete,Male,1.75,,,MCRAE Khaleb,"           Discipline                                 Event  Rank  Medal
0  AthleticsAthletics  4 x 400m Relay MixedUSAUnited States   NaN    NaN",
0,26,Poland,17 Jan 1998,Athlete,Female,1.74,DREZDENKO,,KACZMAREK Natalia,"           Discipline                            Event  Rank         Medal
0  AthleticsAthletics            Women's 400mPOLPoland   3.0  Bronze Medal
1  AthleticsAthletics  Women's 4 x 400m RelayPOLPoland   NaN           NaN",
0,22,,15 May 2002,Athlete,Female,1.56,,,CHEPTOYEK Joy,"           Discipline                   Event  Rank  Medal
0  AthleticsAthletics  Women's 5000mUGAUganda   NaN    NaN",
0,24,Canada,18 Mar 2000,Alternate Athlete,Male,1.74,"EDMONTON, AB",Canada,MURRAY Malachi,"           Discipline                          Event  Rank  Medal
0  AthleticsAthletics  Men's 4 x 100m RelayCANCanada   NaN    NaN","EDMONTON, AB"
0,27,Somalia,14 Oct 1997,Athlete,Male,1.72,MOGADISHU,United States,NUR Abdihamid,"           Discipline                        Event  Rank  Medal
0  AthleticsAthletics  Men's 5000mUSAUnited States   NaN    NaN","FLAGSTAFF, AZ"
0,24,Czechia,13 May 2000,Athlete,Male,1.85,PRAHA,Czechia,KRSEK Matej,"           Discipline                 Event  Rank  Medal
0  AthleticsAthletics  Men's 400mCZECzechia   NaN    NaN",PRAHA
0,24,Belgium,16 Feb 2000,Athlete,Male,1.87,CHARLEROI,,CARMOY Thomas,"           Discipline                      Event  Rank  Medal
0  AthleticsAthletics  Men's High JumpBELBelgium   NaN    NaN",
0,21,,17 Oct 2003,Athlete,Male,1.82,,Ukraine,FELFNER Artur,"           Discipline                          Event  Rank  Medal
0  AthleticsAthletics  Men's Javelin ThrowUKRUkraine   NaN    NaN",BROVARY
0,22,,8 Oct 2002,Alternate Athlete,Male,1.75,,,BEZERA Hygor Gabriel,"           Discipline                          Event  Rank  Medal
0  AthleticsAthletics  Men's 4 x 100m RelayBRABrazil   NaN    NaN",
0,35,Jamaica,3 Nov 1988,Athlete,Female,1.70,DANVERS PEN,Jamaica,WILLIAMS Kimberly,"           Discipline                          Event  Rank  Medal
0  AthleticsAthletics  Women's Triple JumpJAMJamaica   NaN    NaN",SPANISH TOWN
0,25,United States,24 Jan 1999,Athlete,Female,1.60,"MIAMI, FL",United States,TERRY Twanisha,"           Discipline                                   Event  Rank       Medal
0  AthleticsAthletics            Women's 100mUSAUnited States     5         NaN
1  AthleticsAthletics  Women's 4 x 100m RelayUSAUnited States     1  Gold Medal","SUNRISE, FL"
0,19,Ethiopia,3 Jan 2005,Athlete,Female,1.62,DEBRE MARKOS,Ethiopia,EISA Medina,"           Discipline                     Event  Rank  Medal
0  AthleticsAthletics  Women's 5000mETHEthiopia     7    NaN",ADDIS ABABA
0,24,Ethiopia,20 Jan 2000,Athlete,Male,1.70,"BITANA VILLAGE, GURAGE ZONE",Ethiopia,BAREGA Selemon,"        Record              Type      Mark         Date      Place
0  Men's 5000m  World U20 Record  12:43.02  30 Aug 2018  Bruxelles",ADDIS ABABA
0,26,Kazakhstan,12 Mar 1998,Athlete,Female,1.77,SEMEY,Kazakhstan,DUBOVITSKAYA Nadezhda,"           Discipline                           Event  Rank  Medal
0  AthleticsAthletics  Women's High JumpKAZKazakhstan   NaN    NaN",OSKEMEN
0,23,Australia,3 Jul 2001,Athlete,Female,1.68,"MITCHAM, VIC",Australia,CALDWELL Abbey,"           Discipline                     Event  Rank  Medal
0  AthleticsAthletics  Women's 800mAUSAustralia   NaN    NaN","WARRANDYTE, VIC"
